,pid,lab,bpm,ibi,sdnn,sdsd,rmssd,pnn20,pnn50,hr_mad,sd1,sd2,s,sd1/sd2,breathingrate,lf,hf,lf/hf
S10_100,S10,Base,97.26472086760315,616.8732040229885,32.381296178977216,13.585067018928752,18.99199074709259,0.20481927710843373,0.024096385542168683,19.53125,13.412861973196106,41.68988763617457,1756.7180059848833,0.3217293865181274,0.09323661588378987,29701.08526471673,6949.550150826096,4.273814077186874
S10_101,S10,Base,98.1159623754036,611.5212912087912,26.85970042686565,12.017511243583732,16.207835306954408,0.14772727272727273,0.011363636363636364,15.625,11.457188198189455,36.250723208945054,1304.8019434920955,0.31605405862254177,0.1258834319420217,13180.742266259138,3957.0731029346944,3.3309322126204512
S10_102,S10,Base,98.55381731670393,608.8044241573034,28.92244081490321,12.332627292440815,16.761301677239782,0.15294117647058825,0.011764705882352941,19.53125,11.851629137534964,39.7142854329827,1478.6816333506847,0.2984223185265268,0.12928486997635932,7702.113475230206,2785.6954855137205,2.7648799071122547
S10_103,S10,Base,99.30536761389263,604.1969476744188,23.69679919142612,9.063316467865011,13.60467308196738,0.11688311688311688,0.0,15.625,9.606838889257023,31.17665939778615,940.9357262841568,0.3081420227447204,0.11554682535097348,10349.152682224827,1699.3012767412588,6.0902400438792945
S10_104,S10,Base,100.42341220423413,597.4702380952381,21.078111985925762,8.466021032845457,12.963311815573828,0.10526315789473684,0.0,15.625,9.164644272967363,27.216771594804026,783.6138327823115,0.33672782390976136,0.1196267644947763,19120.27812494126,1915.27998259093,9.983019871108324
S10_105,S10,Base,101.1941035987812,592.919921875,20.256964251276408,8.616367789592259,13.361430762880525,0.11428571428571427,0.0,15.625,9.447875898652187,26.40897753581921,783.8548320319785,0.3577524304315749,0.12657426745142716,25942.86258319546,1825.3440356894928,14.212587915458894
S10_106,S10,Base,100.54519368723099,596.7465753424657,28.890196422250945,10.334767666223946,15.672954076942576,0.16393442622950818,0.016393442622950817,19.53125,10.974995537336735,36.39081588007213,1254.7176799065205,0.3015869601139315,0.11485275876326548,19330.857865301223,1425.1246473166152,13.56432779525604
S10_107,S10,Base,104.91017964071855,571.917808219178,81.64131785637855,43.2118268947346,47.42079406908965,0.1864406779661017,0.05084745762711865,19.53125,33.43255729247874,88.57996595358816,9303.6846018638,0.3774279763213712,0.11984659635666348,19746.33614847906,9212.81321752704,2.143355746202732
S10_108,S10,Base,103.67525430173971,578.7301936619717,87.5102363289716,44.085113847873366,48.93696750567321,0.2631578947368421,0.05263157894736842,19.53125,34.31527339175107,95.76152267464136,10323.533680927894,0.35834093311507154,0.1217759809055262,116971.75075569973,86687.64331933245,1.34934745341743
S10_109,S10,Base,97.84305051756172,613.2269965277778,73.13865093844939,58.66267516500554,65.09996626234818,0.3225806451612903,0.08064516129032258,35.15625,46.03254136655149,96.65048547332687,13977.157681113718,0.4762784288264679,0.04533194315374329,54326.317186961045,61348.87659902543,0.8855307578333727
S10_110,S10,Base,96.01558694593278,624.898538961039,75.25673795107943,55.979250202317026,62.98638865858242,0.37681159420289856,0.10144927536231883,42.96875,44.537814702652895,98.2883769639563,13752.477414784424,0.4531340945734155,0.062393411255771386,64050.244570662624,47613.27682661788,1.3452181584539833
S10_111,S10,Base,91.59420289855072,655.0632911392405,66.38837258887355,29.489744196068674,37.467433775880615,0.4027777777777778,0.08333333333333333,31.25,26.44899895036608,86.34586261749719,7174.648758537154,0.3063146067291293,0.07735298099050493,27122.939921921945,22230.846626156654,1.2200587938926846
S10_112,S10,Base,88.514114815085,677.8579905063291,64.37804423901255,29.04438652973908,37.09360958973706,0.4133333333333333,0.06666666666666668,35.15625,26.19745070824852,87.06071526446995,7165.246496456302,0.3009101249474787,0.07474539848640567,54644.26280823984,16890.377811034374,3.2352303435475016
S10_113,S10,Base,86.44640137720981,694.0716911764706,52.504389439999464,27.721196025516853,36.51227010486427,0.4404761904761905,0.05952380952380953,31.25,25.806994125006465,68.66361671710125,5566.907061745427,0.3758467054150822,0.10176735981546188,90435.61516192905,21904.40191569494,4.128650282714641
S10_114,S10,Base,83.75796596807042,716.3497740963855,64.24301255050372,29.136210819289502,39.37565028015101,0.451219512195122,0.1097560975609756,39.0625,27.76933872540039,84.50346990723038,7372.078534722731,0.3286177331639296,0.13463480309660047,72707.13842253857,22195.29150926645,3.275791101557896
S10_115,S10,TSST,108.46469248291572,553.1754032258065,39.93905729844514,13.22045848283058,16.409843018355595,0.09090909090909093,0.011363636363636364,19.53125,11.584774508688445,51.61011043309242,1878.3315180812976,0.2244671521039855,0.05836462325635688,31532.770782457435,8579.187339784196,3.6754962368324535
S10_116,S10,TSST,109.60601229788205,547.4152260638298,37.681717469019176,7.879283112963179,12.428749268301205,0.11235955056179776,0.0,21.484375,8.60857210001216,51.84675334777856,1402.1760985714145,0.1660387882393991,0.11669746183020517,34204.475346127714,15717.816070494076,2.176159537223324
S10_117,S10,TSST,109.36071348272505,548.6430921052631,34.93749752228694,7.127048012189587,11.776478181869805,0.08888888888888889,0.0,23.4375,8.206683715137839,48.2007339971159,1242.7140843606176,0.17026055486268918,0.11521401002361888,39678.660685834235,19985.251107003685,1.98539715480128
S10_118,S10,TSST,110.44684129429892,543.2477678571429,35.439661566751454,7.612324162260901,12.612731359769914,0.10638297872340426,0.0,27.34375,8.796697404697554,48.968347068693646,1353.271608167356,0.17964048066309846,0.11279467609128847,39974.94862331668,12815.215503953492,3.119334872752193
S10_119,S10,TSST,110.96793217840029,540.6967474489796,35.26645968331694,8.049626431379362,12.834690984777591,0.11827956989247312,0.0,27.34375,9.04258469754873,48.731192265302276,1384.3614433549033,0.1855605060577854,0.11332300834812828,29321.883098939503,4533.524437910862,6.467789795890372
S10_120,S10,TSST,113.10903931901095,530.4615825688073,28.236768117112913,7.76390028185445,12.547369357906792,0.11214953271028036,0.0,23.4375,8.86692055096978,39.21417024180261,1092.359826378442,0.22611521540031396,0.10385294423096897,28280.36131856481,5542.672841713133,5.102296694427288
S10_121,S10,TSST,111.667346106808,537.3101635514018,31.825319109505397,7.796007251175062,12.452243221007173,0.10476190476190476,0.0,23.4375,8.79842208401649,44.175959390332025,1221.0702637683446,0.19916765148833504,0.06963303391128751,18249.735271702564,6153.63970700251,2.9656814731833183
S10_122,S10,TSST,109.43839061190278,548.2536764705883,44.365281379772156,10.197801867159017,15.006089949041094,0.13131313131313133,0.010101010101010102,25.390625,10.606468673569669,59.4804184203207,1981.9591600798792,0.1783186627676127,0.12527964205816555,11548.266785443655,6639.216218914706,1.7394021228806158
S10_123,S10,TSST,107.4928658785161,558.1765776699028,48.71281171748946,10.451184695302603,15.730998748568867,0.15841584158415842,0.0099009900990099,35.15625,11.12336141584954,66.24350885126489,2314.8840874555594,0.1679162473235616,0.17407652403996798,15287.632252766403,9964.338461110932,1.5342345417542125
S10_124,S10,TSST,106.17753747176785,565.0912747524753,47.512925442083464,10.079459747873015,15.246736710172154,0.12244897959183673,0.010204081632653059,31.25,10.78073933347215,64.90759820931028,2198.3354191276485,0.1660936412822894,0.12274672090902715,28232.421206805473,16831.345475469534,1.6773716188020844
S10_125,S10,TSST,103.12329533533814,581.8277994791666,44.417922315330145,10.931194553222575,16.808739011515947,0.16129032258064516,0.010752688172043013,23.4375,11.870720635913115,59.9065097832394,2234.0915968246923,0.19815410176398385,0.12542330364981813,27650.62694867608,16742.525179820288,1.6515207026239562
S10_126,S10,TSST,102.58717660292463,584.8684210526316,41.709039475720225,11.818855450305195,17.283153113327522,0.17391304347826084,0.010869565217391304,23.4375,12.207714270825285,56.00541834020928,2147.9010687105983,0.2179738074032154,0.12608523361792573,20147.58676029539,9763.084186089502,2.0636498033072157
S10_127,S10,TSST,103.89233665713688,577.5209407216495,44.69091655745988,12.074401763009082,18.163454556181584,0.18947368421052632,0.021052631578947368,31.25,12.74717475809988,60.13511091150917,2408.1965441818616,0.21197557574738285,0.14292094685127288,29716.017573135254,9392.4485861348,3.1638200944748585
S10_128,S10,TSST,106.77571048865263,561.9255514705883,39.19400756611049,10.733305987526627,15.605456527686078,0.14,0.01,23.4375,10.989830171003554,52.68070185235055,1818.8312451983368,0.2086120682637261,0.05238619100005239,33712.848432728664,14497.682144777858,2.3253957492006543
S10_129,S10,TSST,107.73131912597788,556.9411057692306,35.86153324002407,10.466740161849946,14.793880689901293,0.1176470588235294,0.00980392156862745,19.53125,10.456611400918302,48.4341913274968,1591.0832154830875,0.21589317616999065,0.05183854022670721,22750.10745178963,17771.98493160275,1.2801106651477412
S10_130,S10,TSST,107.0383275261324,560.546875,51.409987562664526,19.19916907737725,24.196688540544656,0.2,0.05,21.484375,17.108550030053962,69.5381569164296,3737.543470187893,0.24603111138845515,0.05251365354992298,15833.394760817451,10850.78466435315,1.4591935284489703
S10_131,S10,TSST,106.16113744075831,565.1785714285714,54.547317903987796,18.843904357994862,24.264868658961635,0.21153846153846154,0.04807692307692308,23.4375,17.14878575167463,75.22153151760202,4052.5223497563056,0.22797708855026136,0.05059533848281445,37041.369255687234,10218.321678633083,3.6249954171184697
S10_132,S10,TSST,103.12836535265572,581.7991955445543,59.28664614737633,18.980516583213035,24.83465832070677,0.2,0.06,46.875,17.55519337555485,82.28543208845886,4538.145797551235,0.2133450956018872,0.06812453164384495,89910.25200795838,20855.756291142345,4.3110521024904855
S10_133,S10,TSST,100.63798808735935,596.1963383838382,59.13597456053194,19.400045103229047,25.702982037782437,0.22448979591836732,0.061224489795918366,42.96875,18.153738643199624,81.54450250327822,4650.617685746368,0.22262369731754528,0.10173112463758284,94755.12207791234,25953.597058116637,3.6509437156526623
S10_134,S10,TSST,97.3692551505547,616.2109375,57.318478870426524,25.396542366616817,33.35816646245477,0.2842105263157895,0.09473684210526316,37.109375,23.58599369627932,77.65790508263187,5754.263185805146,0.3037165845664089,0.10150051596095612,39748.03329422515,17348.042241671676,2.2912114658532783
S10_135,S10,TSST,96.74928111734906,620.1596467391304,56.590441028551034,25.832876064192554,34.52887069819133,0.3146067415730337,0.10112359550561796,31.25,24.41275808044785,75.79804374775134,5813.3265264548545,0.32207636072628976,0.1052428478714634,23767.65530730765,15717.768900256797,1.5121519764118263
S10_136,S10,TSST,98.62295081967213,608.3776595744681,57.95287867325565,22.614047743061032,30.27707212982801,0.2637362637362637,0.08791208791208792,33.203125,21.372922610256825,78.95511967877789,5301.442826075874,0.27069710865122765,0.139999650000875,67099.77064175352,33379.45793185607,2.0102115132827265
S10_137,S10,TSST,99.3261180314478,604.0707236842105,57.50193239217996,22.754449933984,30.54103810973957,0.27956989247311825,0.0967741935483871,39.0625,21.576139457901405,78.617498622783,5328.9645962712075,0.2744444918226988,0.12207882804325075,96045.69010302113,39789.44757606457,2.4138482928020752
S10_138,S10,TSST,100.77638053581192,595.3776041666666,58.59827094827261,23.409337095252482,31.13551168839857,0.30851063829787234,0.09574468085106384,39.0625,21.99604230322561,79.83319196677287,5516.681523013561,0.2755250261367542,0.08755647392568205,84835.07912984477,24774.723143388303,3.4242594211384736
S10_139,S10,TSST,100.84530160032827,594.970703125,63.06283565213896,23.70887861235425,31.77286564465458,0.3297872340425532,0.10638297872340426,37.109375,22.46448349877643,86.88425648932709,6131.7917882103775,0.2585564336564931,0.08761477535571599,97915.46996878207,21337.0923880494,4.588979050567505
S10_140,S10,TSST,100.64986826994527,596.1259664948453,58.923195140214006,17.291066089148682,24.818807820447173,0.29473684210526313,0.07368421052631577,42.96875,17.523299098535787,81.85962003470605,4506.459485623394,0.21406523865009908,0.08654112434228745,150479.75004701904,19306.446322914293,7.794274903321734
S10_141,S10,TSST,100.61801098392112,596.3147095959596,57.60332333560667,17.15036713832859,24.74664734562204,0.27835051546391754,0.07216494845360824,35.15625,17.49831362366259,78.8244665236364,4333.183781957951,0.22199089185609047,0.08476443962228965,195658.80304354237,17149.83824347394,11.408784168445251
S10_142,S10,TSST,102.42048409681937,585.8203125,62.503552145151865,14.897130655739147,21.04689973844432,0.21428571428571427,0.040816326530612235,42.96875,14.86571544868628,87.19643533997305,4072.249880279779,0.17048535746588556,0.0854233581630561,136513.42013443937,9608.888179546577,14.206994356019358
S10_143,S10,TSST,104.5874499332443,573.6825980392158,62.065352584534565,14.252406937623727,19.11270284800792,0.17,0.03,35.15625,13.501053380488965,87.01036623878679,3690.5281621302547,0.15516603324524994,0.08552271483305966,50698.86027604453,3465.7501912251696,14.628538549722213
S10_144,S10,TSST,106.80794701986756,561.7559523809524,58.5530494507829,9.174969978784855,13.74886221020644,0.1262135922330097,0.0,35.15625,9.673861479388103,80.78972102548013,2455.307246434818,0.11974124129401413,0.08484066922319883,34626.373347283894,2766.09825010539,12.518128503195653
S10_145,S10,TSST,110.6731603175662,542.136863425926,52.6151529915089,7.423616729451449,11.350594785735964,0.0660377358490566,0.0,39.0625,7.979884423060728,73.52534736576071,1843.2470985377802,0.10853242737315924,0.08547300762419227,26330.193835315054,2438.906819854406,10.795899876522087
S10_146,S10,TSST,114.85283121473726,522.4076704545455,34.77012257331801,6.755276580736202,10.328064578237443,0.037383177570093455,0.0,25.390625,7.280929242008124,47.939500111254254,1096.5544061228006,0.1518774543979623,0.08709435802748701,28968.42801688121,2191.8978436896705,13.216139657365606
S10_147,S10,TSST,115.74421016246113,518.3844610091744,34.863567102019765,12.618314131290052,15.601950865162301,0.0660377358490566,0.009433962264150943,27.34375,11.002631663594556,45.11303366096271,1559.3675036292086,0.2438903077607786,0.08857552835302664,43684.785548816166,3404.931690588074,12.82985666630841
S10_148,S10,TSST,115.48045252756692,519.5684523809524,40.0126091768656,17.980019537605195,21.546693203610612,0.10891089108910892,0.0297029702970297,23.4375,15.065777972194061,48.96315405270007,2317.4523940182835,0.3076962312513292,0.09174311926605504,40309.000987201034,12373.058778678616,3.257804048960143
S10_149,S10,TSST,114.70023469170046,523.1026785714286,46.74807433213432,18.79426211590163,23.95393286284681,0.1782178217821782,0.0396039603960396,23.4375,16.852907674656972,59.662106081215505,3158.808472828129,0.2824725572328241,0.09111949410456872,47669.293934940135,37124.36896777327,1.2840432109787687
